id, Latitude, Longitude, Listed, 
1483, -6.39471912, 53.8023911, 2, 
1485, -7.72379303, 54.8986588, 2, 
1488, -9.38033, 53.2458458, 2, 
1492, -9.67119122, 52.0831108, 2, 
1493, -6.35333776, 53.7117805, 2, 
1498, -8.46777916, 51.900013, 2, 
1499, -7.24134302, 53.5045395, 2, 
1500, -8.62950134, 52.6325378, 2, 
1502, -6.69622421, 54.0560379, 2, 
1503, -6.21616316, 53.3054543, 2, 
1504, -6.44207382, 53.7513924, 2, 
1506, -8.44442844, 51.8818893, 2, 
1507, -8.63992786, 52.6737022, 2, 
1509, -6.34627914, 52.2455, 2, 
1511, -8.58681679, 51.888298, 2, 
1513, -8.52805901, 51.8827972, 2, 
1520, -9.47525597, 53.2388573, 2, 
1522, -6.28534794, 53.3611145, 2, 
1524, -6.40308189, 53.5144424, 2, 
1525, -7.63994598, 54.3434067, 2, 
1526, -8.46658516, 51.8895912, 2, 
1529, -9.00974941, 53.2771721, 2, 
1530, -6.6594038, 53.6434975, 2, 
1535, -8.46680164, 51.899559, 2, 
1536, -9.63763, 52.2566948, 2, 
1543, -6.52907085, 52.5624428, 2, 
1544, -8.1775713, 51.916256, 2, 
1547, -9.01040077, 53.2835121, 2, 
1553, -6.80277109, 53.897728, 2, 
1554, -8.4303093, 51.8864212, 2, 
1555, -6.41437817, 53.5244751, 2, 
1556, -6.39591408, 53.9843903, 2, 
1558, -8.466259, 51.8994942, 2, 
1561, -6.24103403, 53.3374939, 2, 
1565, -9.69704, 52.270546, 2, 
1567, -6.65212822, 53.9332619, 2, 
1575, -8.60886478, 51.8862267, 2, 
1578, -7.15858078, 52.1581879, 2, 
1583, -6.27622414, 53.3690758, 2, 
1584, -9.2650938, 51.5484428, 2, 
1586, -6.25048399, 53.350502, 2, 
1589, -6.53808594, 53.8521, 2, 
1590, -6.92474079, 52.8358307, 2, 
1592, -6.27470398, 53.3554192, 2, 
1593, -6.20953703, 53.3044853, 2, 
1599, -7.31780481, 54.9965172, 2, 
1602, -6.269382, 53.3458405, 2, 
1605, -8.46658516, 51.8994293, 2, 
1607, -8.47549057, 51.8982658, 2, 
1608, -7.11828613, 52.2638817, 2, 
1611, -6.24736595, 53.3338776, 2, 
1614, -8.40337276, 51.8067474, 2, 
1616, -6.27807093, 53.3608551, 2, 
1618, -8.38393211, 51.9748306, 2, 
1619, -8.60267353, 51.8822784, 2, 
1621, -9.01040077, 53.2771721, 2, 
1623, -8.28259754, 54.7968483, 2, 
1625, -6.91496611, 52.8440514, 2, 
1626, -8.46560669, 51.8923721, 2, 
1630, -6.89031219, 53.7319756, 2, 
1633, -8.30562305, 51.8312759, 2, 
1636, -8.36688, 51.8780708, 2, 
1641, -6.40416813, 54.0057487, 2, 
1643, -8.42281437, 51.8729591, 2, 
1644, -6.24222898, 53.4292679, 2, 
1651, -9.08338737, 53.2644196, 2, 
1653, -8.79209232, 53.9135208, 2, 
1657, -6.34323788, 53.7132034, 2, 
1658, -6.61324501, 53.3813095, 2, 
1659, -9.6772728, 52.2649155, 2, 
1661, -7.5366559, 54.9925041, 2, 
1662, -8.48428822, 51.8921165, 2, 
1665, -8.44670868, 51.9029236, 2, 
1667, -8.26999855, 52.2663383, 2, 
1668, -6.24070883, 53.3375587, 2, 
1670, -8.45355129, 51.8672638, 2, 
1672, -7.89865685, 53.4152222, 2, 
1674, -6.54297304, 53.708416, 2, 
1675, -9.04157162, 53.276329, 2, 
1677, -9.31157875, 52.3903465, 2, 
1679, -8.92874813, 53.2727203, 2, 
1681, -6.247334, 53.3516, 2, 
1683, -9.0785, 53.7814217, 2, 
1684, -6.16250896, 52.7955742, 2, 
1688, -6.24005699, 53.429203, 2, 
1689, -9.69812584, 52.2706108, 2, 
1692, -10.0990105, 52.0129509, 2, 
1694, -8.46756172, 51.89011, 2, 
1700, -6.39200401, 53.976429, 2, 
1702, -6.2609, 53.3510742, 2, 
1704, -9.18276596, 54.0008316, 2, 
1709, -6.25259209, 53.3725243, 2, 
1712, -8.61277485, 52.6610794, 2, 
1715, -6.41915703, 54.0062675, 2, 
1720, -8.49504089, 51.9036369, 2, 
1724, -6.13839722, 53.2482414, 2, 
1725, -8.4550724, 51.8873253, 2, 
1726, -9.30169582, 52.384716, 2, 
1727, -9.61677647, 52.241745, 2, 
1729, -8.886693, 53.5029869, 2, 
1732, -6.37408304, 53.7054367, 2, 
1734, -8.36068916, 52.3806381, 2, 
1735, -8.40891171, 51.8297234, 2, 
1736, -7.87508917, 53.4612427, 2, 
1738, -8.59702682, 52.6573906, 2, 
1741, -8.46647644, 51.8988457, 2, 
1746, -9.39694786, 53.243969, 2, 
1748, -9.69932079, 52.2716484, 2, 
1750, -8.61440372, 52.6488495, 2, 
1753, 0, 0, 2, 
1756, -6.2583642, 53.3407784, 2, 
1758, -6.26562, 53.3227577, 2, 
1765, -6.19926691, 53.310482, 2, 
1768, -6.22820711, 53.4467735, 2, 
1770, -7.74964285, 54.8266869, 2, 
1772, -6.2308, 53.4225464, 2, 
1775, -6.31943893, 53.3249054, 2, 
1780, -6.35485, 53.3795319, 2, 
1781, -6.26592, 53.4080048, 2, 
1784, -6.26093912, 53.3600235, 2, 
1790, -6.2465539, 53.3324, 2, 
1792, -6.23971415, 53.3599319, 2, 
1795, -6.26252079, 53.3586159, 2, 
1802, -6.242414, 53.3261, 2, 
1803, -6.31312323, 53.3893776, 2, 
1806, -6.18531704, 54.0408287, 2, 
1807, -8.62548256, 52.6634102, 2, 
1808, -7.11437607, 52.2542343, 2, 
1816, -7.10872889, 52.2615509, 2, 
1817, -8.46571636, 51.8961945, 2, 
1818, -8.48722076, 51.8724403, 2, 
1819, -8.5339241, 51.8727646, 2, 
1821, -9.04320145, 53.2756195, 2, 
1822, -6.24574518, 53.3315392, 2, 
1823, -8.48428822, 51.8912735, 2, 
1825, -6.40435791, 53.4002495, 2, 
1831, -6.67884588, 53.6486778, 2, 
1832, -8.76808929, 51.7191772, 2, 
1833, -6.25761795, 53.3391533, 2, 
1834, -7.11861181, 52.1986389, 2, 
1841, -7.99304, 51.9419518, 2, 
1843, -7.51591206, 52.3656235, 2, 
1844, -6.26603, 53.3382034, 2, 
1845, -8.54554462, 51.8962593, 2, 
1847, -6.3048768, 53.3638153, 2, 
1850, -8.07547569, 53.9454918, 2, 
1851, -6.76301908, 54.125679, 2, 
1852, -6.22800112, 53.3560028, 2, 
1854, -6.48443222, 53.6201973, 2, 
1857, -8.62363625, 52.659008, 2, 
1859, -8.64818287, 52.6419868, 2, 
1860, -8.46310902, 51.8954163, 2, 
1870, -7.0844, 54.0735779, 2, 
1876, -8.4994936, 51.8938637, 2, 
1878, -6.7001338, 53.6512, 2, 
1879, -7.11524487, 52.2533951, 2, 
1880, -8.39739895, 51.8979416, 2, 
1881, -8.50590229, 51.8921814, 2, 
1882, -7.45595789, 53.7684135, 2, 
1888, -9.0123558, 51.5713501, 2, 
1891, -8.66110706, 52.6296234, 2, 
1892, -6.90215, 53.7367, 2, 
1893, -9.02560616, 53.2850037, 2, 
1894, -8.97575378, 53.2783356, 2, 
1895, -6.56447792, 53.5640182, 2, 
1896, -8.62157345, 52.6484604, 2, 
1897, -6.56219816, 53.5154152, 2, 
1899, -8.97640514, 53.2776222, 2, 
1903, -8.98737526, 53.2989197, 2, 
1908, -8.48070431, 54.2875519, 2, 
1911, -9.05829811, 53.2684326, 2, 
1913, -7.93623686, 53.4262276, 2, 
1915, -6.25745, 53.3469315, 2, 
1916, -6.27091217, 53.3200493, 2, 
1917, -6.24460602, 53.3822556, 2, 
1918, -6.12999678, 53.4350357, 2, 
1919, -6.2603, 53.3472672, 2, 
1921, -6.53074408, 53.3381691, 2, 
1922, -6.25679302, 53.3488617, 2, 
1923, -6.40646696, 53.4009781, 2, 
1926, -6.2393589, 53.3602829, 2, 
1927, -6.42427588, 53.3592606, 2, 
1928, -6.29735613, 53.2934227, 2, 
1931, -6.41823578, 53.3885956, 2, 
1932, -6.30680418, 53.328125, 2, 
1933, -6.30265617, 53.4025879, 2, 
1935, -6.24492, 53.3279, 2, 
1937, -6.27986, 53.3460312, 2, 
1939, -6.27293682, 53.3455505, 2, 
1940, -6.41101122, 53.9957161, 2, 
1941, -9.0405941, 53.2771072, 2, 
1942, -9.00344944, 53.2762, 2, 
1943, -9.03766155, 53.2792435, 2, 
1946, -8.98813534, 53.2908936, 2, 
1948, -9.07448101, 53.2886925, 2, 
1949, -6.43336678, 53.4000854, 2, 
1950, -9.07578373, 53.2755547, 2, 
1951, -6.26651907, 53.32164, 2, 
1954, -6.25144, 53.3445587, 2, 
1957, -6.45239878, 53.3420715, 2, 
1958, -6.26769876, 53.3325, 2, 
1959, -6.21660805, 53.3052521, 2, 
1960, -6.30868387, 53.3184357, 2, 
1964, -6.26495, 53.3418961, 2, 
1966, -9.51489925, 52.0694542, 2, 
1967, -6.26650095, 53.3546219, 2, 
1977, -6.24692488, 53.3340073, 2, 
1982, -6.41888, 53.418541, 2, 
1986, -6.2658968, 53.3395157, 2, 
1987, -6.25516319, 53.3464203, 2, 
1988, -6.43818092, 53.391983, 2, 
1991, -6.25211287, 53.3501778, 2, 
1996, -6.342803, 53.4469376, 2, 
2002, -6.25857, 53.3477058, 2, 
2004, -8.62363625, 52.6608849, 2, 
2005, -9.22773075, 52.0854416, 2, 
2006, -6.2546072, 53.3421, 2, 
2011, -6.24440098, 53.6984482, 2, 
2013, -6.39585114, 53.393074, 2, 
2017, -6.35044384, 53.315712, 2, 
2018, -6.3750968, 53.2862206, 2, 
2022, -6.36945, 53.4118423, 2, 
2023, -8.59670067, 52.6579094, 2, 
2024, -6.42152691, 53.2833252, 2, 
2029, -6.26137686, 53.3464127, 2, 
2030, -6.2339, 53.3421326, 2, 
2031, -6.36118793, 53.2854195, 2, 
2037, -6.27340317, 53.3450623, 2, 
2039, -6.23058224, 53.3415527, 2, 
2041, -6.23914194, 53.3810463, 2, 
2044, -6.58764315, 53.3779335, 2, 
2052, -7.93460798, 53.4266167, 2, 
2055, -6.33047, 53.2853584, 2, 
2059, -6.21660805, 53.3052521, 2, 
2072, -6.24207211, 53.3428726, 2, 
2078, -6.14270878, 53.2943, 2, 
2080, -6.19286919, 53.2817268, 2, 
2081, -6.42263317, 53.3509789, 2, 
2084, -6.24054098, 53.3247223, 2, 
2087, -6.26951694, 53.3458824, 2, 
2088, -6.19828415, 53.2913895, 2, 
2089, -6.25654602, 53.3356285, 2, 
2092, -6.12871504, 53.2245712, 2, 
2101, -6.29759312, 53.3516808, 2, 
2102, -6.10934401, 53.204071, 2, 
2103, -6.14761877, 53.2827797, 2, 
2106, -8.46560669, 51.8958702, 2, 
2108, -6.27511692, 53.3535652, 2, 
2109, -6.7001338, 53.6530113, 2, 
2110, -8.8240242, 53.0718079, 2, 
2111, -6.257, 53.3479767, 2, 
2112, -6.25516415, 53.346386, 2, 
2113, -6.25554514, 53.3416328, 2, 
2115, -8.61310101, 52.6542206, 2, 
2116, -6.13609695, 53.2468376, 2, 
2117, -6.25594378, 53.3378601, 2, 
2119, -8.55890369, 52.6706581, 2, 
2121, -6.2598238, 53.3594322, 2, 
2122, -6.2467351, 53.3285332, 2, 
2123, -6.39080906, 53.3982, 2, 
2124, -9.18852329, 53.3440933, 2, 
2127, -9.34470558, 52.933754, 2, 
2128, -9.15213776, 53.2512169, 2, 
2130, -8.61494827, 52.654995, 2, 
2131, -8.63395405, 52.6617279, 2, 
2132, -8.62428761, 52.6592026, 2, 
2134, -8.4368248, 52.8081932, 2, 
2135, -6.95363188, 53.4290733, 2, 
2137, -6.13499498, 53.2948532, 2, 
2138, -9.04309273, 53.2800179, 2, 
2139, -6.10113907, 53.2043037, 2, 
2140, -6.10113907, 53.2043037, 2, 
2141, -6.25574493, 53.3424492, 2, 
2142, -6.15750885, 53.2808952, 2, 
2143, -9.61232281, 52.7063866, 2, 
2144, -8.72855473, 52.5509872, 2, 
2150, -6.26965714, 53.36026, 2, 
2151, -6.27202177, 53.3674049, 2, 
2153, -6.26500702, 53.3885078, 2, 
2154, -6.1731391, 53.2738266, 2, 
2157, -9.50631905, 52.0694542, 2, 
2160, -6.29759312, 53.3516808, 2, 
2161, -6.30609, 53.3437843, 2, 
2162, -6.26069117, 53.3471832, 2, 
2163, -6.32859182, 53.3422, 2, 
2166, -6.40808678, 53.3391228, 2, 
2169, -8.61712, 52.6638641, 2, 
2170, -6.32983923, 53.3714409, 2, 
2171, -6.39159298, 53.3942719, 2, 
2173, -6.281497, 53.3432121, 2, 
2174, -6.44359, 53.4107056, 2, 
2175, -6.26658487, 53.3454514, 2, 
2176, -6.27047205, 53.3606453, 2, 
2177, -6.37930679, 53.3238144, 2, 
2185, -6.42747593, 53.3400574, 2, 
2187, -6.37134218, 53.3165092, 2, 
2188, -6.2977, 53.3515587, 2, 
2190, -6.30389, 53.3407364, 2, 
2192, -6.29301405, 53.3426285, 2, 
2195, -6.23316717, 53.3200264, 2, 
2198, -6.31795502, 53.3398552, 2, 
2199, -6.31748486, 53.3247223, 2, 
2200, -6.17811108, 53.3004875, 2, 
2202, -6.25156212, 53.3396034, 2, 
2207, -6.22182, 53.3929176, 2, 
3001, -6.26833916, 53.3460045, 2, 
3004, -6.36483288, 53.3193817, 2, 
3005, -6.25374222, 53.3483, 2, 
3024, -6.24283314, 53.3476677, 2, 
3038, -6.36670494, 53.3536339, 2, 
3039, -6.3104949, 53.3433647, 2, 
3041, -6.24034119, 53.3426628, 2, 
3043, -8.43867207, 51.8792343, 2, 
3049, -6.08365679, 52.9965363, 2, 
3051, -6.3531208, 53.7121048, 2, 
3052, -6.10820293, 53.1002197, 2, 
3053, -6.25330782, 53.3385277, 2, 
3054, -6.24309778, 53.326683, 2, 
3055, -8.90450478, 52.6918869, 2, 
3060, -6.25178719, 53.3494644, 2, 
3061, -6.70089388, 53.6546326, 2, 
3063, -6.25526285, 53.3455849, 2, 
3064, -6.25167799, 53.349659, 2, 
3067, -6.25558805, 53.3670044, 2, 
3069, -6.289258, 53.6774139, 2, 
3074, -8.85649872, 52.7172585, 2, 
3080, -7.9512248, 53.4264832, 2, 
3083, -7.92331219, 53.4321823, 2, 
3084, -7.97218704, 53.4227295, 2, 
3086, -7.94720602, 53.4219551, 2, 
3087, -9.00127697, 52.6044464, 2, 
3089, -6.33509207, 53.7107468, 2, 
3090, -6.18357897, 53.5966415, 2, 
3092, -6.1365509, 53.1696, 2, 
3093, -7.97566319, 53.4225388, 2, 
3095, -7.93352079, 53.4315338, 2, 
3118, -6.23560381, 53.4255142, 2, 
3125, -6.24212122, 53.4280396, 2, 
3128, -6.12721, 53.2053299, 2, 
3130, -8.67327213, 52.6739616, 2, 
3132, -6.27347898, 53.3551483, 2, 
3139, -6.18325281, 53.6082268, 2, 
3142, -6.23288918, 53.4281693, 2, 
3143, -6.24081707, 53.4034424, 2, 
3145, -6.26970816, 53.3606, 2, 
3147, -8.69553661, 52.4565582, 2, 
3151, -6.18596888, 53.6112671, 2, 
3164, -6.27755594, 53.4010048, 2, 
3165, -6.15908194, 53.2828369, 2, 
3168, -6.24822283, 53.3105316, 2, 
3169, -6.58649, 53.3741, 2, 
3173, -7.91939497, 54.2867126, 2, 
3175, -8.9612, 54.2860603, 2, 
3176, -9.80684566, 53.7596741, 2, 
3177, -6.37346315, 53.286129, 2, 
3178, -6.16095877, 53.2947044, 2, 
3179, -6.37697697, 53.3026123, 2, 
3180, -6.4276619, 53.3171272, 2, 
3183, -6.21432114, 53.3948174, 2, 
3184, -6.17811108, 53.3004875, 2, 
3186, -6.11898899, 53.2131882, 2, 
3187, -6.10659599, 53.1134033, 2, 
3190, -6.40647507, 53.2869873, 2, 
3196, -6.43005514, 53.3374481, 2, 
3197, -9.15995789, 54.1111183, 2, 
3202, -6.31933689, 53.3342552, 2, 
3205, -6.25243902, 53.3498535, 2, 
3214, -6.37121, 53.2900925, 2, 
3222, -6.21712208, 53.4649582, 2, 
3226, -6.29316807, 53.3459702, 2, 
3227, -6.25059223, 53.3501778, 2, 
3230, -6.30302382, 53.3126488, 2, 
3232, -6.29110384, 53.3466835, 2, 
3233, -6.59673595, 53.24617, 2, 
3239, -7.05724716, 53.3433151, 2, 
3240, -6.60194921, 53.2453918, 2, 
3243, -6.30573606, 53.273262, 2, 
3244, -6.26454878, 53.3424187, 2, 
3245, -6.26406, 53.3458405, 2, 
3249, -6.73977709, 53.2887573, 2, 
3250, -6.77496719, 53.1912842, 2, 
3252, -6.25578308, 53.3453674, 2, 
3253, -6.23628521, 53.3708725, 2, 
3258, -6.33395576, 53.3208694, 2, 
3260, -6.26439, 53.3306, 2, 
3261, -6.26120281, 53.3517303, 2, 
3262, -6.27660894, 53.3429947, 2, 
3266, -6.26084518, 53.3528557, 2, 
5276, -6.31786, 53.3677254, 2, 
5279, -6.5860858, 53.373764, 2, 
5280, -6.16627, 53.2705078, 2, 
5282, -6.35119677, 53.3034668, 2, 
5283, -6.22793913, 53.3542366, 2, 
5284, -6.25028086, 53.3425293, 2, 
5285, -6.20497322, 53.365, 2, 
5288, -6.13063288, 53.4019, 2, 
5289, -6.25184298, 53.3399963, 2, 
5290, -6.26608706, 53.338623, 2, 
5294, -6.27464485, 53.3393555, 2, 
5296, 0, 0, 2, 
5302, -6.26013422, 53.349968, 2, 
5303, -6.28088713, 53.2946129, 2, 
5304, -6.17507076, 53.289196, 2, 
5309, -6.12579679, 53.2352295, 2, 
5313, -6.22928, 53.4285431, 2, 
5314, -6.16852188, 53.2945404, 2, 
5316, -6.20773077, 53.2766533, 2, 
5317, -6.24936914, 53.2769127, 2, 
5320, -6.61259317, 53.3813744, 2, 
5326, -8.6454668, 52.6444473, 2, 
5327, -6.26970816, 53.3605347, 2, 
5330, -6.29959, 53.3120842, 2, 
5332, -6.1542592, 53.2639732, 2, 
5334, -6.35147619, 53.2813492, 2, 
5339, -6.25863695, 53.345211, 2, 
5340, -6.2168088, 53.3050156, 2, 
5341, -6.19600821, 53.3921661, 2, 
5344, -6.25524092, 53.3491135, 2, 
5347, -6.2725811, 53.3394241, 2, 
5354, -6.25676203, 53.3480492, 2, 
5359, -6.27761698, 53.4172516, 2, 
5360, -6.52225, 53.3236771, 2, 
5361, -6.6630969, 53.6440811, 2, 
5363, -6.26454306, 53.3424301, 2, 
5365, -6.43164682, 53.3907471, 2, 
5367, -6.38379812, 53.2791481, 2, 
5369, -6.29946709, 53.3618927, 2, 
5373, -8.61505604, 52.654995, 2, 
5374, -6.30003309, 53.3121834, 2, 
5379, -6.24029589, 53.3245354, 2, 
5381, -6.30343914, 53.3390121, 2, 
5382, -8.6145134, 52.6545448, 2, 
5387, -6.25943899, 53.3483772, 2, 
5388, -6.31230116, 53.3333778, 2, 
5392, -8.62863255, 52.6646385, 2, 
5393, -8.63623524, 52.6483955, 2, 
5395, -8.46658516, 51.8987808, 2, 
5397, -8.27043343, 52.1727524, 2, 
5398, -8.62906742, 52.6615334, 2, 
5400, -6.25140381, 53.3745041, 2, 
5408, -8.46593285, 51.8965187, 2, 
5409, -8.66165, 52.6291733, 2, 
5410, -8.46788788, 51.8905602, 2, 
5413, -8.57052612, 52.6673584, 2, 
5414, -7.99705887, 52.2757225, 2, 
5415, -6.23811102, 53.3720322, 2, 
5416, -8.28020763, 51.9074554, 2, 
5417, -6.33419704, 53.3069458, 2, 
6, -7.04975319, 53.3432541, 2, 
24, -6.42458677, 53.2976875, 2, 
25, -6.62508297, 53.2357483, 2, 
34, -6.26981592, 53.3458405, 2, 
51, -6.25265598, 53.3763275, 2, 
55, -6.55566883, 53.3615189, 2, 
59, -6.46764183, 53.3376694, 2, 
64, -6.24607611, 53.3064117, 2, 
71, -6.2245121, 53.39, 2, 
79, -6.42146492, 53.2827415, 2, 
82, -6.27852488, 53.3111725, 2, 
91, -6.37729883, 53.2852249, 2, 
97, -6.37357807, 53.3439484, 2, 
112, -6.37957478, 53.2847176, 2, 
117, -6.18079185, 53.2816582, 2, 
121, -6.35792303, 53.2780418, 2, 
134, -6.24130201, 53.427372, 2, 
139, -6.52329302, 53.3243294, 2, 
143, -6.10713577, 53.1953964, 2, 
145, -6.44472, 53.280323, 2, 
147, -6.39977312, 53.3399506, 2, 
148, -6.2168622, 53.3052559, 2, 
151, -6.31502295, 53.3189964, 2, 
161, -6.26707697, 53.2916336, 2, 
165, -6.22823286, 53.4451332, 2, 
166, -6.13078308, 53.2877159, 2, 
172, -6.46802092, 53.3378334, 2, 
177, -6.13467121, 53.2648087, 2, 
180, -6.32300377, 53.2777367, 2, 
183, -6.11045218, 53.2017937, 2, 
187, -6.39561176, 53.3535957, 2, 
189, -6.19923687, 53.39, 2, 
194, -6.38507414, 53.4163513, 2, 
195, -6.15464878, 53.4505768, 2, 
196, -6.21817303, 53.4545364, 2, 
197, -6.17848301, 53.4099731, 2, 
198, -6.17692804, 53.4372482, 2, 
200, -6.21589422, 53.4542961, 2, 
201, -6.20234585, 53.453289, 2, 
206, -6.24338484, 53.3329773, 2, 
209, -6.25293922, 53.3720169, 2, 
242, -6.05862284, 53.3724594, 2, 
250, -6.22428703, 53.4529686, 2, 
251, -6.37975883, 53.2841148, 2, 
257, -6.42270422, 53.3466644, 2, 
261, -6.30332184, 53.3821182, 2, 
274, -6.22938108, 53.3285522, 2, 
288, -6.2687459, 53.4176216, 2, 
296, -6.25800419, 53.341259, 2, 
308, -6.25930405, 53.3447189, 2, 
309, -6.27293682, 53.3455505, 2, 
312, -6.15098715, 53.4023094, 2, 
317, -6.37502813, 53.2866592, 2, 
322, -6.21611214, 53.3672333, 2, 
324, -6.27525377, 53.3452187, 2, 
326, -6.25830889, 53.3629837, 2, 
345, -6.23776722, 53.4082565, 2, 
353, -6.21842384, 53.2847137, 2, 
358, -6.25847101, 53.3404121, 2, 
368, -6.21985388, 53.2613373, 2, 
376, -6.24885416, 53.3440437, 2, 
380, -6.17825317, 53.409523, 2, 
399, -6.30662107, 53.3406754, 2, 
404, -6.29127, 53.3586349, 2, 
417, -6.28532791, 53.2961044, 2, 
419, -6.27323294, 53.3455658, 2, 
426, -6.27273703, 53.3672867, 2, 
430, -6.24415207, 53.3335075, 2, 
433, -6.26519918, 53.3416557, 2, 
439, -6.40209818, 53.2835579, 2, 
441, -6.13251686, 53.2548485, 2, 
442, -6.17679, 53.4327, 2, 
449, -6.29343319, 53.3425674, 2, 
460, -6.25561094, 53.3490486, 2, 
472, -6.37881088, 53.3926048, 2, 
487, -6.328897, 53.2717056, 2, 
496, -6.30089712, 53.3900032, 2, 
500, -6.21709394, 53.316803, 2, 
504, -6.2313, 53.3172, 2, 
525, -6.25626421, 53.3504257, 2, 
528, -6.10981, 53.2028084, 2, 
531, -6.42002821, 53.3207779, 2, 
538, -6.21660805, 53.3052521, 2, 
549, -6.32401896, 53.2958717, 2, 
553, -6.21099615, 53.460743, 2, 
560, -6.2042, 53.2740517, 2, 
564, -6.24497509, 53.2904739, 2, 
567, -6.26033497, 53.3443108, 2, 
595, -6.25688601, 53.3366928, 2, 
596, -6.28320885, 53.3469582, 2, 
602, -6.25405, 53.3482819, 2, 
606, -6.22877121, 53.3856621, 2, 
608, -6.42705, 53.2906952, 2, 
611, -6.27021408, 53.4177055, 2, 
612, -6.21504593, 53.2800636, 2, 
618, -6.30266714, 53.4028511, 2, 
622, -6.29696417, 53.3260612, 2, 
623, -6.25984, 53.3613548, 2, 
629, -6.27320623, 53.3678894, 2, 
633, -6.2086792, 53.303791, 2, 
634, -6.15131903, 53.4027824, 2, 
652, -6.29247284, 53.3469162, 2, 
657, -6.25204515, 53.3493843, 2, 
661, -6.25619888, 53.348114, 2, 
665, -6.24873495, 53.3528404, 2, 
671, -6.22949314, 53.3547554, 2, 
686, -6.3136158, 53.3759651, 2, 
692, -6.42714691, 53.2908974, 2, 
698, -6.12867308, 53.2406082, 2, 
700, -6.34667397, 53.3482246, 2, 
702, -6.26226521, 53.3442459, 2, 
706, -6.2634058, 53.3465538, 2, 
708, -6.29022598, 53.3867226, 2, 
709, 0, 0, 2, 
734, -6.25166, 53.3401909, 2, 
736, -6.26412, 53.3572083, 2, 
750, -6.29367495, 53.4000053, 2, 
752, -6.22133923, 53.456356, 2, 
754, -6.13257217, 53.2514915, 2, 
762, -6.22095823, 53.3760033, 2, 
764, -6.37289095, 53.2723236, 2, 
771, -6.37811089, 53.3204727, 2, 
772, -6.25657701, 53.3480759, 2, 
774, -6.257833, 53.3425674, 2, 
777, -6.29952192, 53.3901291, 2, 
781, -6.16593313, 53.4500313, 2, 
788, -6.26104116, 53.3513794, 2, 
796, -6.26598597, 53.3390694, 2, 
802, -6.25920391, 53.3433, 2, 
815, -6.25336695, 53.3449669, 2, 
835, -6.29745483, 53.3303947, 2, 
838, -6.22940397, 53.3647118, 2, 
841, -6.3050828, 53.3129234, 2, 
843, -6.27579117, 53.3431511, 2, 
849, -6.25654221, 53.3869476, 2, 
872, -6.25451708, 53.3558846, 2, 
874, -6.30230093, 53.4033813, 2, 
881, -6.22995281, 53.348381, 2, 
884, -6.30499697, 53.2977448, 2, 
890, -6.36172199, 53.4186172, 2, 
901, -6.26998281, 53.3178673, 2, 
909, -6.23214483, 53.3525887, 2, 
915, -6.24195719, 53.4281349, 2, 
934, -6.13737488, 53.4486542, 2, 
954, -6.15603209, 53.2648125, 2, 
958, -6.36982107, 53.3172607, 2, 
966, -6.11399221, 53.207653, 2, 
969, -6.46597624, 53.3570404, 2, 
980, -6.25623417, 53.3375053, 2, 
988, -6.26389408, 53.3524895, 2, 
1010, -6.19214296, 53.3929901, 2, 
1020, -6.46959686, 53.3580589, 2, 
1042, 0, 0, 2, 
1052, -6.2439208, 53.289711, 2, 
1085, -6.21707, 53.2785454, 2, 
1091, -6.25416517, 53.35075, 2, 
1094, -6.22380781, 53.3709946, 2, 
1096, -6.31754303, 53.3676605, 2, 
1108, -6.38214302, 53.3918152, 2, 
1118, -6.30677891, 53.3740807, 2, 
1124, -6.33813286, 53.7222023, 2, 
1130, -6.24842, 53.3403397, 2, 
1132, -9.03668404, 53.270504, 2, 
1137, -6.35670519, 53.7172165, 2, 
1155, -8.48070431, 54.2722092, 2, 
1169, -8.75516415, 54.0201836, 2, 
1177, -8.47972679, 51.9048, 2, 
1185, -8.51024628, 51.8820839, 2, 
1186, -8.43258858, 51.8688164, 2, 
1189, -9.0123558, 53.2893372, 2, 
1197, -8.61603355, 52.6549301, 2, 
1207, -9.58115196, 51.8791695, 2, 
1212, -6.38527, 53.4974213, 2, 
1217, -9.04635143, 53.2736778, 2, 
1223, -6.2449441, 53.6983833, 2, 
1226, -8.23252773, 51.8257103, 2, 
1241, -8.46441269, 51.9004631, 2, 
1244, -9.04624176, 53.2736092, 2, 
1283, -6.40970802, 53.4053192, 2, 
1317, -9.22414684, 52.3825798, 2, 
1344, -9.71181107, 51.4962082, 2, 
1356, -8.75397, 51.7469444, 2, 
1360, -9.00171185, 53.7202606, 2, 
1361, -7.67589617, 52.0508156, 2, 
1373, -7.19855, 52.611763, 2, 
1400, -6.25819492, 53.3463593, 2, 
1404, -8.46701908, 51.8998833, 2, 
1405, -9.05362797, 53.2752953, 2, 
1411, -7.36342192, 54.1053581, 2, 
1418, -8.46897411, 51.8948326, 2, 
1424, -6.25928116, 53.3479118, 2, 
1433, -7.12187099, 52.2137833, 2, 
1446, -8.41542912, 51.8663559, 2, 
1454, -7.25057507, 52.2416801, 2, 
1461, -6.82851219, 53.4139938, 2, 
1467, -7.93743086, 54.7322578, 2, 
1473, -7.36733198, 54.9750938, 2, 
1482, -6.44174814, 53.4105, 2, 
1489, -8.4824419, 51.7319946, 2, 
1491, -8.52262783, 51.8713417, 2, 
1494, -9.50425529, 51.8993, 2, 
1496, -8.743, 51.9896507, 2, 
1508, -6.3552928, 53.7145653, 2, 
